the_geom,OBJECTID,BORO,TYPE,PROVIDER,Name,LOCATION,lat,long,X,Y,LOCATION_T,REMARKS,CITY,SSID,SOURCEID,ACTIVATED,BOROCODE,BORONAME,NTACODE,NTANAME,COUNDIST,POSTCODE,BOROCD,CT2010,BOROCT2010,BIN,BBL,DOITT_ID
POINT (-73.93935699958523 40.812680999589254),57,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,5th Floor Roof Top,40.812681,-73.939357,1001036.719,235364.5119,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,928
POINT (-73.93935699958523 40.812680999589254),58,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,4th Floor Fitness,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,929
POINT (-73.93935699958523 40.812680999589254),59,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,2nd Floor Dance Rm,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,930
POINT (-73.93935699958523 40.812680999589254),60,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,2nd Floor Game Rm,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,931
POINT (-73.93935699958523 40.812680999589254),61,MN,Limited Free,SPECTRUM,Hansborough Recreation Center,Lobby,40.812681,-73.939357,1001036.719,235364.5119,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN03,Central Harlem North-Polo Grounds,9,10037,110,212,1021200,0,0,932
POINT (-73.87098100013841 40.733142000064255),62,QU,Limited Free,SPECTRUM,Hoffman Park,Park Area,40.733142,-73.870981,1020006.698,206406.3139,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN29,Elmhurst,25,11373,404,475,4047500,0,0,933
POINT (-73.87112799945818 40.73318599964854),63,QU,Limited Free,SPECTRUM,Hoffman Park,Park Area,40.733186,-73.871128,1019965.934,206422.2844,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN29,Elmhurst,25,11373,404,475,4047500,0,0,934
POINT (-73.96126499943932 40.74209400039924),64,QU,Limited Free,SPECTRUM,Hunter's Point South Park,Outdoor - Café and Pier,40.742094,-73.961265,994983.6911,209643.8511,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,1,4000100,0,4000060001,935
POINT (-73.9612560002637 40.74199399966357),65,QU,Limited Free,SPECTRUM,Hunter's Point South Park,Outdoor - Café and Park,40.741994,-73.961256,994986.201,209607.4188,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN31,Hunters Point-Sunnyside-West Maspeth,26,11101,402,1,4000100,0,4000060001,936
POINT (-73.9795471995316 40.695008999706076),66,BK,Free,NYCHA,0,64 St Edwards St,40.695009,-73.979547,989921.594,192487.6318,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335233,3020340001,649
POINT (-73.97990920046949 40.694623000165095),67,BK,Free,NYCHA,0,78 Monument Walk,40.694623,-73.979909,989821.2428,192346.9776,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335229,3020340001,650
POINT (-73.97981320007278 40.694137000046034),68,BK,Free,NYCHA,0,80 Monument Walk,40.694137,-73.979813,989847.9048,192169.9195,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335229,3020340001,651
POINT (-73.97941620047362 40.694540000137735),69,BK,Free,NYCHA,0,82 St Edwards St,40.69454,-73.979416,989957.9604,192316.7699,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3345036,3020340001,652
POINT (-73.97518020035544 40.694626000103135),70,BK,Free,NYCHA,0,120 N Portland Ave,40.694626,-73.97518,991132.6093,192348.4067,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,0,3020390101,653
POINT (-73.9754162000816 40.69489200007969),71,BK,Free,NYCHA,0,102 Cumberland Walk,40.694892,-73.975416,991067.1386,192445.2999,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335262,3020410001,654
POINT (-73.97502420032028 40.69486799986128),72,BK,Free,NYCHA,0,102 Cumberland Walk,40.694868,-73.975024,991175.8434,192436.5866,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335262,3020410001,655
POINT (-73.97505419953654 40.69439399987538),73,BK,Free,NYCHA,0,138 Cumberland Walk,40.694394,-73.975054,991167.5738,192263.8921,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335253,3020410001,656
POINT (-73.97533620033336 40.694557000333475),74,BK,Free,NYCHA,0,120 N Portland Ave,40.694557,-73.975336,991089.357,192323.2558,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,0,3020390101,657
POINT (-73.97392319996086 40.69339199978978),75,BK,Free,NYCHA,0,132 Carlton Ave,40.693392,-73.973923,991481.3133,191898.9253,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335252,3020410001,658
POINT (-73.97461420039302 40.694381999784),76,BK,Free,NYCHA,0,138 Cumberland Walk,40.694382,-73.974614,991289.5886,192259.5552,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335253,3020410001,659
POINT (-73.97735119984121 40.69372399983692),77,BK,Free,NYCHA,0,277 Myrtle Ave,40.693724,-73.977351,990530.6692,192019.6183,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,0,3020400001,660
POINT (-73.97779619951913 40.69374000041455),78,BK,Free,NYCHA,0,152 N Elliott Walk,40.69374,-73.977796,990407.2662,192025.4162,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335247,3020400001,661
POINT (-73.97724600010535 40.69367999983971),79,BK,Free,NYCHA,0,160 N Elliott Walk,40.69368,-73.977246,990559.846,192003.5954,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3345021,3020400001,662
POINT (-73.97698119986295 40.69350900012468),80,BK,Free,NYCHA,0,293 Myrtle Ave,40.693509,-73.976981,990633.2933,191941.3143,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335246,3020400001,663
POINT (-73.97663520029398 40.69349300032728),81,BK,Free,NYCHA,0,297 Myrtle Ave,40.693493,-73.976635,990729.2433,191935.5105,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,2901,3002901,3335246,3020400001,664
POINT (-73.97319309983241 40.69344179970251),82,BK,Free,NYCHA,0,331 Myrtle Ave,40.693442,-73.973193,991683.7706,191917.13,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK68,Fort Greene,35,11205,302,18501,3018501,3335255,3020410001,665
POINT (-73.94133300019986 40.846889000383634),129,MN,Limited Free,SPECTRUM,J. Hood Wright Park,NW Field by Rec Center,40.846889,-73.941333,1000481.391,247827.3682,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,0,1021390404,937
POINT (-73.9417219999174 40.84647200033983),130,MN,Limited Free,SPECTRUM,J. Hood Wright Park,SW Field by Rec Center,40.846472,-73.941722,1000373.868,247675.3676,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,0,1021390404,938
POINT (-73.94134700048326 40.846200000231015),131,MN,Limited Free,SPECTRUM,J. Hood Wright Park,East Entrance and Playgrround,40.8462,-73.941347,1000477.686,247576.3369,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,0,1021390404,939
POINT (-73.93998099954662 40.84644400010106),132,MN,Limited Free,SPECTRUM,J. Hood Wright Park,BB Court and East Entrance,40.846444,-73.939981,1000855.56,247665.4913,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,263,1026300,0,0,940
POINT (-73.94088300047385 40.84668599956985),133,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Recreation Rm,40.846686,-73.940883,1000605.942,247753.4911,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,1063445,1021390404,941
POINT (-73.93540000026977 40.79309999957824),134,MN,Free,AT&T,Thomas Jefferson Park,Entire Park,40.7931,-73.9354,1002137.325,228231.2506,Outdoor,,New York,attwifi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN34,East Harlem North,8,10029,111,178,1017800,0,1017050001,942
POINT (-73.92520000026094 40.777000000256685),135,QU,Free,AT&T,Astoria Park,"Track, Ballfields",40.777,-73.9252,1004966.648,222367.721,Outdoor,,Queens,attwifi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN99,park-cemetery-etc-Queens,22,11105,401,99,4009900,0,4008980001,943
POINT (-73.84660000005084 40.72209999974646),136,QU,Free,AT&T,Macdonald Park,Entire Park,40.7221,-73.8466,1026770.757,202394.2688,Outdoor,,Queens,attwifi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN17,Forest Hills,29,11375,406,711,4071100,0,0,944
POINT (-74.10629999967809 40.61730000014331),137,SI,Free,AT&T,Clove Lakes Park,Area near Ballfields,40.6173,-74.1063,954738.4924,164193.3252,Outdoor,,Staten Island,attwifi,,11/30/1899 12:00:00 AM +0000,5,Staten Island,SI07,Westerleigh,49,10301,501,147,5014700,0,5003190001,945
POINT (-73.94086000015012 40.84656199988076),138,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Gym and Multipurpose Rm,40.846562,-73.94086,1000612.336,247708.3176,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,1063445,1021390404,946
POINT (-73.94070600021365 40.84638300018159),139,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Computer Resource Rm,40.846383,-73.940706,1000654.988,247643.1301,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN36,Washington Heights South,10,10033,112,255,1025500,1063445,1021390404,947
POINT (-73.94217800004371 40.824777999827745),140,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Park and stadium area,40.824778,-73.942178,1000252.923,239771.3565,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,0,1020520001,948
POINT (-73.94246400056154 40.824130999785694),141,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Library,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,1084164,1020520001,949
POINT (-73.94246400056154 40.824130999785694),142,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Dugout,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,1084164,1020520001,950
POINT (-73.94246400056154 40.824130999785694),143,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Computer Lab,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,1084164,1020520001,951
POINT (-73.94246400056154 40.824130999785694),144,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Gymnasium,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,1084164,1020520001,952
POINT (-74.06669999990856 40.58899999974855),145,SI,Free,AT&T,Ocean Breeze Park,Restaurant area,40.589,-74.0667,965724.5777,153872.0535,Outdoor,,Staten Island,attwifi,,11/30/1899 12:00:00 AM +0000,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50,10305,595,70,5007000,5162377,5035250200,953
POINT (-74.00280000017284 40.71479999985457),146,MN,Free,AT&T,Thomas Paine Park,Entire Park,40.7148,-74.0028,983473.786,199697.4366,Outdoor,,New York,attwifi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1,10007,101,31,1003100,0,1001680001,954
POINT (-73.98170000001531 40.72650000005117),147,MN,Free,AT&T,Tompkins Square Park,Around the Field House,40.7265,-73.9817,989322.2221,203960.6236,Outdoor,,New York,attwifi,,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN22,East Village,2,10009,103,32,1003200,0,1004030001,955
POINT (-73.84430000020389 40.74319999972558),148,QU,Limited Free,AT&T,Flushing Meadows Corona Park,Queens Zoo in Flushing Meadows Corona Park,40.7432,-73.8443,1027394.627,210082.7725,Outdoor,,Queens,attwifi,,11/30/1899 12:00:00 AM +0000,4,Queens,QN99,park-cemetery-etc-Queens,21,11368,481,38302,4038302,4464054,4020180001,956
POINT (-73.9170781326221 40.81737982775733),8330,BX,Free,LinkNYC - Citybridge,bx-01-146066,610 MELROSE AVE,40.81738,-73.917078,1007202.158,237081.5164,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020595,09/09/9999 12:00:00 AM +0000,2,Bronx,BX34,Melrose South-Mott Haven North,17,10455,201,65,2006500,2097082,2023740010,4608
POINT (-73.91679095987875 40.81801654960544),8331,BX,Free,LinkNYC - Citybridge,BX-01-GF22167,624 MELROSE AVE,40.818017,-73.916791,1007281.425,237313.5723,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020596,09/09/9999 12:00:00 AM +0000,2,Bronx,BX34,Melrose South-Mott Haven North,17,10455,201,67,2006700,2001345,2023740030,4609
POINT (-73.91069012538199 40.82251879130515),8332,BX,Free,LinkNYC - Citybridge,bx-03-146043,871 BROOK AVENUE,40.822519,-73.91069,1008968.401,238955.5638,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020598,09/09/9999 12:00:00 AM +0000,2,Bronx,BX35,Morrisania-Melrose,17,10451,203,141,2014100,2001203,2023650030,4610
POINT (-73.90942748040239 40.822337919701965),8333,BX,Free,LinkNYC - Citybridge,bx-01-146065,844 ST ANNS AVENUE,40.822338,-73.909427,1009317.933,238890.0246,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020599,09/09/9999 12:00:00 AM +0000,2,Bronx,BX34,Melrose South-Mott Haven North,17,10456,201,71,2007100,2004358,2026190010,4611
POINT (-73.92658962083047 40.81207893716906),8334,BX,Free,LinkNYC - Citybridge,bx-01-146049,289 MORRIS AVENUE,40.812079,-73.92659,1004571.068,235147.8634,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020603,09/09/9999 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10451,201,51,2005100,2000953,2023330030,4612
POINT (-73.92624362438258 40.812557477654344),8335,BX,Free,LinkNYC - Citybridge,bx-01-146046,301 MORRIS AVENUE,40.812557,-73.926244,1004666.698,235322.2932,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020604,09/09/9999 12:00:00 AM +0000,2,Bronx,BX39,Mott Haven-Port Morris,8,10451,201,51,2005100,2000956,2023330050,4613
POINT (-73.98872869978437 40.68940821979265),8336,BK,Free,LinkNYC - Citybridge,bk-02-145910,66 SMITH STREET,40.689408,-73.988729,987375.812,190446.6421,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020653,10/06/2017 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,43,3004300,3348905,3002587500,4614
POINT (-73.99101400049736 40.68617700035036),8337,BK,Free,LinkNYC - Citybridge,bk-02-145904,71 WYCKOFF STREET,40.686177,-73.991014,986742.162,189269.3413,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020655,09/18/2017 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,69,3006900,3005750,3003840050,4615
POINT (-73.99158104024347 40.68479895013941),8338,BK,Free,LinkNYC - Citybridge,bk-06-145906,333 BALTIC STREET,40.684799,-73.991581,986584.9484,188767.262,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020657,09/18/2017 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,306,69,3006900,3006352,3003970000,4616
POINT (-73.9921844994779 40.68430373981232),8339,BK,Free,LinkNYC - Citybridge,bk-06-145905,220 SMITH STREET,40.684304,-73.992184,986417.5987,188586.8269,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020658,09/18/2017 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,306,69,3006900,3336068,3004020050,4617
POINT (-73.99277253987536 40.68343607005456),8340,BK,Free,LinkNYC - Citybridge,bk-06-145876,244 SMITH STREET,40.683436,-73.992773,986254.534,188270.6957,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020659,10/23/2017 12:00:00 AM +0000,3,Brooklyn,BK33,Carroll Gardens-Columbia Street-Red Hook,33,11231,306,75,3007500,3336097,3004140040,4618
POINT (-73.94246400056154 40.824130999785694),174,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Admin Office,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,1084164,1020520001,982
POINT (-73.94246400056154 40.824130999785694),175,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Maintenance,40.824131,-73.942464,1000173.924,239535.5787,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,1,Manhattan,MN04,Hamilton Heights,9,10039,110,231,1023100,1084164,1020520001,983
POINT (-73.88535999960501 40.7188120001528),176,QU,Limited Free,SPECTRUM,Juniper Valley Park,Juniper Blvd South East,40.718812,-73.88536,1016028.495,201179.913,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN21,Middle Village,30,11379,405,66501,4066501,0,0,984
POINT (-73.87780599989382 40.72023099956539),177,QU,Limited Free,SPECTRUM,Juniper Valley Park,Playground,40.720231,-73.877806,1018121.761,201699.7282,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN21,Middle Village,30,11379,405,663,4066300,0,4029600002,985
POINT (-73.87733699953908 40.720598000101425),178,QU,Limited Free,SPECTRUM,Juniper Valley Park,Comfort Station,40.720598,-73.877337,1018251.579,201833.6193,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN21,Middle Village,30,11379,405,663,4066300,0,4029600002,986
POINT (-73.87793500008131 40.721025999930504),179,QU,Limited Free,SPECTRUM,Juniper Valley Park,Sitting Area,40.721026,-73.877935,1018085.599,201989.3211,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN21,Middle Village,30,11379,405,663,4066300,0,4029600002,987
POINT (-73.88533499998283 40.71921000004665),180,QU,Limited Free,SPECTRUM,Juniper Valley Park,Juniper Blvd South West,40.71921,-73.885335,1016035.236,201324.9255,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,11/30/1899 12:00:00 AM +0000,4,Queens,QN21,Middle Village,30,11379,405,663,4066300,0,0,988
POINT (-73.98716199990565 40.689319000315805),181,BK,Free,Downtown Brooklyn,,160 Schermerhorn St.,40.689319,-73.987162,987810.3016,190414.1966,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,43,3004300,3394335,3001700015,989
POINT (-73.9838490002554 40.694692999598466),182,BK,Free,Downtown Brooklyn,,162 Flatbush Ave. Extension (Pole),40.694693,-73.983849,988728.719,192372.2544,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,15,3001500,0,0,990
POINT (-73.9838490002554 40.694692999598466),183,BK,Free,Downtown Brooklyn,,162 Flatbush Ave. Extension (Pole),40.694693,-73.983849,988728.719,192372.2544,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,15,3001500,0,0,991
POINT (-73.98332799970161 40.693721000073964),184,BK,Free,Downtown Brooklyn,,196 Flatbush Ave. Extension (Pole),40.693721,-73.983328,988873.2614,192018.1534,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,11/30/1899 12:00:00 AM +0000,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33,11201,302,15,3001500,0,0,992
